Q,anchor_index,anchor_s,phase_index,stroke_phase,antipodal_cosine,antipodal_residual,antipodal_amplitude_ratio,full_return_cosine,full_return_residual,full_return_amplitude_ratio,pair_midpoint_drift,tangent_signed_return_P,tangent_signed_return_2P
522.25,1,1165.8302981858608,20,0.08333333333333333,0.9999943346271579,0.002866293988616804,0.9977441027732566,0.9999676061736429,0.006030682760660681,1.002823713273335,0.002245897202322773,-0.9999812529218959,0.9999233386936429
522.25,1,1165.8302981858608,21,0.0875,0.9999943794161917,0.002938134530471665,0.997548595140106,0.9999672137318985,0.005934594100951424,1.0022084376211633,0.0022963458442748336,-0.9999817293782921,0.9999250555756574
522.25,1,1165.8302981858608,22,0.09166666666666666,0.9999944447252902,0.003046497744236936,0.9972739217697898,0.9999668880590485,0.005881409145987017,1.001721412133477,0.0023752030578588963,-0.9999822784211384,0.9999270776893122
522.25,1,1165.8302981858608,23,0.09583333333333334,0.9999945351135224,0.002987762102458216,0.9973721607442789,0.9999666307677971,0.005880918998035962,1.0015607152032184,0.002323627039372082,-0.9999819609766548,0.9999274564923368
522.25,1,1165.8302981858608,24,0.1,0.9999945996973036,0.0027846886217667986,0.9978324652457494,0.9999663846011588,0.005948596785832052,1.0018835085448958,0.0021598638131233978,-0.9999811044142963,0.999926442483705
522.25,1,1165.8302981858608,25,0.10416666666666667,0.9999946170889992,0.0026363114124608633,0.9982311215405792,0.9999660181725889,0.00611578109671939,1.002619175204186,0.002038626240583283,-0.999979995840224,0.999922651496377
522.25,1,1165.8302981858608,26,0.10833333333333334,0.999994624800803,0.00265152008886939,0.9981821100471335,0.9999655043148213,0.006257600123782347,1.0030582067354639,0.0020439097198113967,-0.9999798476880959,0.9999203561799148
522.25,1,1165.8302981858608,27,0.1125,0.999994664337625,0.0027462897513736485,0.9979015093872081,0.9999649697941788,0.006281800581476379,1.0029813412624455,0.002110293592611779,-0.9999802237754857,0.9999193822817508
522.25,1,1165.8302981858608,28,0.11666666666666667,0.9999947140245956,0.002814183381922954,0.9977075619847202,0.9999644972316497,0.006223990630490219,1.00254702062175,0.0021559094375812955,-0.9999806830908127,0.9999209949713361
522.25,1,1165.8302981858608,29,0.12083333333333333,0.9999947660313652,0.002985605499075509,0.9972907806676727,0.9999640928941006,0.006142201971306441,1.0019094933010366,0.002280693955597173,-0.9999812054817526,0.9999228731525704
522.25,1,1165.8302981858608,30,0.125,0.9999948530671053,0.002931258170386889,0.9973784207595507,0.9999637706262758,0.006138235330099686,1.0017035736817475,0.0022326542943708594,-0.9999812912714255,0.9999239650672987
522.25,1,1165.8302981858608,31,0.12916666666666668,0.9999948972996869,0.0025248955973414446,0.9984060254744981,0.9999633932846544,0.0062824439631277845,1.00239556134479,0.001916875012951261,-0.9999792973918492,0.9999210996045098
522.25,1,1165.8302981858608,32,0.13333333333333333,0.9999948870355,0.0024564635229211494,0.9986435307260878,0.9999628833566121,0.006532172412387434,1.0033380850577809,0.0018581807943961529,-0.9999788126465228,0.9999177930886164
522.25,1,1165.8302981858608,33,0.1375,0.9999949102745418,0.0025849283269571977,0.9982171365344868,0.9999622387317422,0.0066833153859635714,1.0037232933972946,0.0019480958316724745,-0.9999790399482906,0.9999151846923261
522.25,1,1165.8302981858608,34,0.14166666666666666,0.9999949396865252,0.002653400860366488,0.9980118854883303,0.9999615928294047,0.006606398068411306,1.003241768767296,0.001992609513376285,-0.9999793583917149,0.9999161885775406
522.25,1,1165.8302981858608,35,0.14583333333333334,0.9999949756109706,0.0027537240903841445,0.9977404224628812,0.9999610314932829,0.006515546791358939,1.0026431799001172,0.0020608999390140785,-0.9999797558095626,0.9999175185328736
522.25,1,1165.8302981858608,36,0.15,0.9999950448598924,0.0027878068165864333,0.9976293161282468,0.9999605487397759,0.006491364428229862,1.0023207327110322,0.0020793698171934893,-0.999979994206399,0.9999186423398716
522.25,1,1165.8302981858608,37,0.15416666666666667,0.9999951116916261,0.0026310605908416358,0.9979850128125674,0.9999601219221055,0.00653968482393189,1.002406856018201,0.001955616060850591,-0.9999795774704329,0.9999186250980766
522.25,1,1165.8302981858608,38,0.15833333333333333,0.9999951320822629,0.002460631336488711,0.9984605397066769,0.9999596200742025,0.006703133332464452,1.0030219304683095,0.001822029542767951,-0.999978903541794,0.9999169482651137
522.25,1,1165.8302981858608,39,0.1625,0.9999951204325125,0.002414228959336284,0.9986233133113758,0.9999589220587503,0.006908328751970803,1.0036528520488648,0.001780522951498942,-0.9999783469346083,0.9999149089881024
522.25,1,1165.8302981858608,40,0.16666666666666666,0.9999951308640016,0.002491618541441394,0.9983648573415231,0.9999581282508485,0.0069937566980463614,1.0037597076918132,0.0018301908516381816,-0.9999784803349437,0.9999136959710161
522.25,1,1165.8302981858608,41,0.17083333333333334,0.9999951671619366,0.0025577864183133976,0.9981526848676775,0.9999573790127544,0.006966876166583478,1.0034458820578274,0.0018713957307093573,-0.9999787061962603,0.9999139433946237
522.25,1,1165.8302981858608,42,0.175,0.999995200310754,0.0026732987151862975,0.9978358490806514,0.999956708819117,0.006879052612141961,1.0028431791211423,0.001948563235641093,-0.9999789930897506,0.9999148014125272
522.25,1,1165.8302981858608,43,0.17916666666666667,0.999995261793458,0.002788222525030369,0.9975388905037026,0.9999561391031537,0.0068240639416457,1.00232954250853,0.0020249034141079513,-0.999979367271899,0.999916018126684
522.25,1,1165.8302981858608,44,0.18333333333333332,0.9999953266285778,0.002468768978738015,0.9983153262512846,0.9999555931900256,0.006924885685875059,1.0026671570552173,0.0017859265549189905,-0.9999788537646364,0.9999156359129834
522.25,1,1165.8302981858608,45,0.1875,0.9999953113793317,0.002267301964964309,0.9990496208686754,0.9999548995251137,0.007177465278036241,1.003588561598238,0.0016332122390186738,-0.9999782638233228,0.9999145991266688
522.25,1,1165.8302981858608,46,0.19166666666666668,0.9999953039974313,0.0023464957577483264,0.9987279828284366,0.9999540365144591,0.007424041922852029,1.0042878119285177,0.0016826970481282227,-0.9999781858186764,0.99991310018366
522.25,1,1165.8302981858608,47,0.19583333333333333,0.9999953230232526,0.0024329036187165456,0.9984251383779071,0.9999530769204525,0.007434553746384444,1.0040949148481413,0.0017370623443296591,-0.9999782088118364,0.9999126949583838
522.25,1,1165.8302981858608,48,0.2,0.9999953392017359,0.0025040773133054566,0.9982073876025933,0.9999522083444082,0.007326714146040851,1.003437920308471,0.001780430380147833,-0.9999782968901286,0.9999127375735638
522.25,1,1165.8302981858608,49,0.20416666666666666,0.9999953839829647,0.0025911225138954418,0.9979537253235512,0.9999514332885646,0.007277186310210672,1.0029678252304373,0.001834838249825098,-0.9999784741864727,0.9999131400401735
522.25,1,1165.8302981858608,50,0.20833333333333334,0.9999954507709915,0.0025098443590624206,0.9981308667511511,0.9999507559455594,0.0072988593606256496,1.002842873043762,0.0017700330641195517,-0.9999786529677255,0.9999137524283311
522.25,1,1165.8302981858608,51,0.2125,0.999995481971404,0.0023431052585931728,0.9986066124334463,0.9999500702440984,0.0074244843631422535,1.003228084102813,0.001645365481483006,-0.9999787128349396,0.9999142234813254
522.25,1,1165.8302981858608,52,0.21666666666666667,0.9999954645603083,0.0022555721605899545,0.9989496772559382,0.9999491795377715,0.007650614794053,1.0039350330253705,0.0015766993408857213,-0.9999785157995411,0.9999142854962388
522.25,1,1165.8302981858608,53,0.22083333333333333,0.9999954476321002,0.0022911099018727435,0.99882017101924,0.9999480902715006,0.007803467979887616,1.0042480818886854,0.0015941387927808828,-0.9999783446847409,0.9999137777717697
522.25,1,1165.8302981858608,54,0.225,0.9999954673161191,0.0023633866034948603,0.9985499024835848,0.9999469960487887,0.007825776526782215,1.0040676396761001,0.0016369474276891499,-0.9999782215145937,0.9999132049433259
522.25,1,1165.8302981858608,55,0.22916666666666666,0.9999954926964171,0.0024288566169063043,0.9983328297556597,0.9999459990854174,0.007763454337102663,1.0035476563657626,0.001674941227109674,-0.9999781832546472,0.9999127432021233
522.25,1,1165.8302981858608,56,0.23333333333333334,0.9999955277447916,0.0025844364210871537,0.9979012198823756,0.9999451103049324,0.0076827404654129725,1.0028799161994733,0.001774811218600044,-0.9999782532341482,0.999912713985704
522.25,1,1165.8302981858608,57,0.2375,0.9999956000306723,0.0024591439643040563,0.9981864719400672,0.9999443378524011,0.007715725336077443,1.0027861385582877,0.0016816273115618941,-0.9999785750803761,0.9999133217321373
522.25,1,1165.8302981858608,58,0.24166666666666667,0.9999956065828276,0.002170691427604931,0.9992022136644116,0.9999434489594388,0.00792319954596404,1.0035350961601242,0.0014776380004956032,-0.9999793118500929,0.9999149364492133
522.25,1,1165.8302981858608,59,0.24583333333333332,0.9999955711643687,0.002172723578744572,0.99923623229007,0.9999423589034574,0.00820201882012936,1.004398871914122,0.0014718876404876953,-0.9999790978008019,0.9999160005374212
522.25,1,1165.8302981858608,60,0.25,0.9999955774446285,0.0022623152757435304,0.9988212729166563,0.999941073269123,0.008328794104080349,1.0045805323623367,0.0015252159180878947,-0.9999787771976707,0.9999161414118998
522.25,1,1165.8302981858608,61,0.25416666666666665,0.9999955848791223,0.002315508574029533,0.9986251088274386,0.999939830174522,0.008248707731125125,1.0039757227816228,0.0015539413562915881,-0.9999785315188467,0.9999148729211972
522.25,1,1165.8302981858608,62,0.25833333333333336,0.9999956068829613,0.002404394858427996,0.9983352508059492,0.9999387195111796,0.008180666693363729,1.003365170636856,0.00160650974289279,-0.999978394534233,0.9999140314752909
522.25,1,1165.8302981858608,63,0.2625,0.9999956676622905,0.0024051352294506365,0.9982971359328191,0.9999377441576306,0.008178633293397748,1.0030491446252237,0.0016000732627474035,-0.9999786195484878,0.9999140379508639
522.25,1,1165.8302981858608,64,0.26666666666666666,0.9999957153557869,0.0022658253616321075,0.9986975265884592,0.9999368460209268,0.008255865952758481,1.0031690844667078,0.001500771459882667,-0.9999793759484008,0.9999152715946366
522.25,1,1165.8302981858608,65,0.2708333333333333,0.9999957074440705,0.002158043459653499,0.9991464355505114,0.9999357975546485,0.00844756553696504,1.0037911929080823,0.0014227606814754465,-0.9999798129727419,0.9999175579524886
522.25,1,1165.8302981858608,66,0.275,0.9999956723123251,0.002152451730438553,0.9992188167334247,0.999934449242122,0.008644946935452653,1.0042952270951184,0.001412332938910128,-0.9999798776341021,0.9999189804576164
522.25,1,1165.8302981858608,67,0.2791666666666667,0.9999956714153612,0.0022132909092006108,0.9989327920407561,0.999933001482217,0.008720544280727624,1.0042634839758033,0.0014454419912914903,-0.9999794569997171,0.9999190287888352
522.25,1,1165.8302981858608,68,0.2833333333333333,0.9999956946771529,0.002260963701631878,0.9987306582515045,0.9999316563033447,0.00869869303464894,1.0038346325386405,0.0014699227189370488,-0.9999791389063473,0.9999176593551549
522.25,1,1165.8302981858608,69,0.2875,0.999995715068214,0.0023735456029089037,0.9983589143505033,0.9999304508389362,0.00862926424517135,1.003140331950151,0.0015365701435180162,-0.9999788783352382,0.9999163518436244
522.25,1,1165.8302981858608,70,0.2916666666666667,0.9999957773132568,0.002425077827622066,0.9981804900990731,0.999929430785021,0.008608222977848998,1.0026615603388007,0.0015634739296738797,-0.9999786837995253,0.9999153015632342
522.25,1,1165.8302981858608,71,0.29583333333333334,0.9999958229923162,0.002141639872947445,0.999095295673103,0.9999284161820446,0.008736672775676569,1.0030856571449223,0.0013747828598033125,-0.9999805453370386,0.9999186214182331
522.25,1,1165.8302981858608,72,0.3,0.9999957795481212,0.0020704965081949508,0.9996353633406994,0.9999271726134862,0.008979889662482752,1.003960454389765,0.0013230189138327074,-0.999981366936237,0.9999219128542594
522.25,1,1165.8302981858608,73,0.30416666666666664,0.9999957642405888,0.00212789726467323,0.9992358463457519,0.9999256732318259,0.009181232700021174,1.0044752027518589,0.001353346343083526,-0.9999808193906513,0.9999248435245415
522.25,1,1165.8302981858608,74,0.30833333333333335,0.9999957710430996,0.002180521917959783,0.9989751267041589,0.9999240936499418,0.009173782747275127,1.0040709287023253,0.0013806743706371073,-0.9999803634780975,0.9999230407123323
522.25,1,1165.8302981858608,75,0.3125,0.9999957778404579,0.0022431224836882923,0.9987284546693594,0.9999227002838946,0.009103838997558112,1.0033464327623267,0.0014144015574426606,-0.9999799564707715,0.9999211925776201
522.25,1,1165.8302981858608,76,0.31666666666666665,0.9999958251483201,0.0022981964640107003,0.9985132481541512,0.9999214882181431,0.009086561753223048,1.0028515673145961,0.0014433565453460607,-0.999979602706648,0.9999195476815402
522.25,1,1165.8302981858608,77,0.32083333333333336,0.9999958893454348,0.0022079257267347855,0.9987644103976901,0.999920454424619,0.00912384865392479,1.0027237558432616,0.0013812084413619397,-0.9999806801914912,0.999920970204857
522.25,1,1165.8302981858608,78,0.325,0.9999959036824864,0.002093476494067174,0.9992435464604766,0.9999193913889567,0.009245031194977464,1.0031233293909836,0.001304280345503174,-0.9999816349891305,0.9999236247968625
522.25,1,1165.8302981858608,79,0.32916666666666666,0.9999958659438166,0.0020618150660438195,0.9995163284609172,0.9999179980932899,0.009430237212525392,1.0037293217442576,0.0012791429886630352,-0.9999824322283772,0.9999274459657941
522.25,1,1165.8302981858608,80,0.3333333333333333,0.9999958420671983,0.002095696563035219,0.9993161107227088,0.9999163679007173,0.009543305296990589,1.0038657543623952,0.0012947551978057575,-0.9999818974496437,0.9999280214736836
522.25,1,1165.8302981858608,81,0.3375,0.9999958605428226,0.0021399046066409183,0.9990626373495662,0.999914810986832,0.00956127847194306,1.0035359949633655,0.0013168272454792565,-0.999981393106116,0.999927281472268
522.25,1,1165.8302981858608,82,0.3416666666666667,0.9999958801600056,0.0021980593281899804,0.9988077082693076,0.9999134557931841,0.009523347381798183,1.0028852346803836,0.001347654176078964,-0.9999809298841694,0.9999252468381891
522.25,1,1165.8302981858608,83,0.3458333333333333,0.9999959217140391,0.0023171796410473267,0.9983944038071452,0.999912329369396,0.009487267657299108,1.002164665348245,0.001415894893053852,-0.9999805566102625,0.9999235580677138
522.25,1,1165.8302981858608,84,0.35,0.9999959978337832,0.0021504929324783085,0.9988848655758404,0.9999113968957539,0.009534459951782571,1.0021484783914334,0.0013095828822713752,-0.9999817506131867,0.9999251018738607
522.25,1,1165.8302981858608,85,0.3541666666666667,0.9999959803089254,0.002008771634984696,0.9998241037356604,0.9999102791564213,0.009688674208447332,1.0028851089983124,0.001218868950757608,-0.9999841516131255,0.9999295063028475
522.25,1,1165.8302981858608,86,0.35833333333333334,0.9999959389284633,0.0020279877005947213,0.9996786086955294,0.9999088910627302,0.009877127380575135,1.0035979275848397,0.0012259171732270791,-0.9999835654054082,0.999933373260805
522.25,1,1165.8302981858608,87,0.3625,0.9999959448564475,0.002074435402050065,0.9992957770140865,0.9999072821779452,0.009944512685383392,1.0035207572753782,0.0012495347113714314,-0.9999830115319331,0.9999339192335412
522.25,1,1165.8302981858608,88,0.36666666666666664,0.9999959480252905,0.002112533216127631,0.9990939630340419,0.9999058554613638,0.009898222199561992,1.0027717347990432,0.0012684013864792708,-0.9999824895998123,0.9999316954921437
522.25,1,1165.8302981858608,89,0.37083333333333335,0.9999959775894951,0.002177751563945284,0.9988005576687974,0.999904689615128,0.009875887924408756,1.002110775441009,0.0013037343902810284,-0.9999820389751204,0.9999297429359564
522.25,1,1165.8302981858608,90,0.375,0.9999960491053203,0.002149024077306135,0.9988453206162994,0.9999037969744861,0.009887164954947302,1.0017640277635136,0.0012829923345466679,-0.999982501036304,0.99992968543206
522.25,1,1165.8302981858608,91,0.37916666666666665,0.9999960926695932,0.002041019227828191,0.9992813284037281,0.999903042145315,0.009936268723392299,1.0018841946379446,0.0012151576530386222,-0.9999836429842192,0.9999313216259278
522.25,1,1165.8302981858608,92,0.38333333333333336,0.9999960712858963,0.0019941017584890674,0.9996910884734287,0.9999020538475355,0.010046981833390445,1.0024508515472577,0.001183809991046807,-0.9999845797789861,0.9999355368593897
522.25,1,1165.8302981858608,93,0.3875,0.9999960314959647,0.002005623944824286,0.9996713487097802,0.9999006983514266,0.010155385753931082,1.0027717228123147,0.001187267383207687,-0.999984656260737,0.9999377280113979
522.25,1,1165.8302981858608,94,0.39166666666666666,0.9999960378030633,0.002038829064289805,0.9993762910384398,0.9998993285719141,0.010195640646184998,1.0025645322100825,0.0012037393947104047,-0.9999841166410877,0.999938261195232
522.25,1,1165.8302981858608,95,0.3958333333333333,0.9999960639975921,0.0020680209908228333,0.9991748591222857,0.9998982106972837,0.010186198572318905,1.0019866835955,0.0012181426602754844,-0.9999836319584459,0.9999362121831975
522.25,1,1165.8302981858608,96,0.4,0.9999960909202513,0.0021630826624843614,0.9987599227570989,0.9998973741922123,0.010164825075608267,1.0011821659914817,0.001271671260478249,-0.9999831833752325,0.9999342983441671
522.25,1,1165.8302981858608,97,0.4041666666666667,0.9999961706867819,0.00214837951690212,0.9987468123268953,0.9998968801580249,0.010168194600169034,1.0007383342206777,0.0012608188734138453,-0.9999830828519644,0.9999331309294277
522.25,1,1165.8302981858608,98,0.4083333333333333,0.9999962049609602,0.0019562542453578826,0.9997474779166885,0.9998963803693475,0.010214850221165578,1.0012037283096973,0.0011459231528011503,-0.9999856151492856,0.9999374574314671
522.25,1,1165.8302981858608,99,0.4125,0.9999961541537798,0.0019617939961356023,1.0000746951440544,0.9998956126495238,0.01031243628074442,1.0019814550149322,0.0011468524350816255,-0.9999862120976388,0.9999414467842531
522.25,1,1165.8302981858608,100,0.4166666666666667,0.9999961499202172,0.001978603643910115,0.9996400846472298,0.999894556978961,0.010392056484712822,1.0022617979012076,0.0011544522442378683,-0.9999856853358836,0.9999444820848391
522.25,1,1165.8302981858608,101,0.42083333333333334,0.9999961599289405,0.0020031423635696417,0.9994127902203676,0.9998935542748955,0.010382708543731432,1.001647598413773,0.001166965195159843,-0.9999852001811188,0.9999424626410743
522.25,1,1165.8302981858608,102,0.425,0.9999961762328593,0.0020477230255379637,0.9991408299154584,0.9998928994990477,0.010366618095356368,1.000856297633497,0.0011915296432685393,-0.9999847455896602,0.9999405570112307
522.25,1,1165.8302981858608,103,0.42916666666666664,0.999996241048098,0.0020667897323090752,0.9989879217190368,0.9998925745527009,0.010367263275485351,1.000330830779217,0.0012015262288370555,-0.9999845201655346,0.9999391481576898
522.25,1,1165.8302981858608,104,0.43333333333333335,0.9999963107782732,0.0019818524153690964,0.999309560250061,0.9998925352258264,0.010367510375077419,1.0002025021417305,0.001151238399982271,-0.9999855524654966,0.9999403605242673
522.25,1,1165.8302981858608,105,0.4375,0.999996319865456,0.0019244627194819532,0.9997835872804443,0.9998924490181428,0.010379524254268621,1.0006060906181309,0.001116949008937972,-0.999986472446859,0.9999432623554738
522.25,1,1165.8302981858608,106,0.44166666666666665,0.9999962818553749,0.0019283266645269146,0.9999755421229947,0.9998919635311304,0.01042228309167398,1.0010846355227754,0.001118224288220788,-0.9999871132450531,0.9999465019952392
522.25,1,1165.8302981858608,107,0.44583333333333336,0.9999962720443907,0.0019405927637630852,0.9997245572412825,0.9998913109167769,0.010451743801584354,1.0010492877337431,0.0011245651392603046,-0.9999866506078808,0.999947274181032
522.25,1,1165.8302981858608,108,0.45,0.9999963024575307,0.0019557460780082773,0.9994953487402565,0.9998908776127732,0.010454283389835,1.000582702978699,0.001132917305740854,-0.9999862140111481,0.9999463527227349
522.25,1,1165.8302981858608,109,0.45416666666666666,0.9999963295753836,0.0019985603792085464,0.9991955625901932,0.9998907706608882,0.010452043962765617,0.9998217709797097,0.0011577405386002351,-0.9999857968865992,0.9999446147389869
522.25,1,1165.8302981858608,110,0.4583333333333333,0.999996390694361,0.002066966974918116,0.9988490989924311,0.999891028441345,0.010458350094930936,0.9990997696906189,0.0011977973971371918,-0.9999854173562572,0.9999430192150371
522.25,1,1165.8302981858608,111,0.4625,0.9999964687596387,0.0019069903119036354,0.999541036581388,0.9998915083149875,0.01043159746554082,0.9991921480548689,0.0011054890770371359,-0.9999867984072199,0.9999450230653626
522.25,1,1165.8302981858608,112,0.4666666666666667,0.9999964421752023,0.0019020900940233943,1.000346822714141,0.9998917653656031,0.010403726808596483,0.9999238789911874,0.0011028856582782232,-0.999988356140232,0.999948509713432
522.25,1,1165.8302981858608,113,0.4708333333333333,0.9999964182747038,0.0018931167757575773,1.0000658176363468,0.9998917403347595,0.010410677889105288,1.0004952228778867,0.00109788336600451,-0.9999879296875089,0.9999517028262571
522.25,1,1165.8302981858608,114,0.475,0.9999964350465111,0.0018975134668599446,0.9997331873448873,0.9998915708637485,0.01041390102230901,1.00020101991035,0.0011009741860970143,-0.9999875258167397,0.999951469346668
522.25,1,1165.8302981858608,115,0.4791666666666667,0.9999964473966864,0.0019152443928271612,0.9995193698848854,0.9998917196143484,0.010414989087449934,0.9993811070742095,0.0011122549241496537,-0.9999871375444922,0.999949864537152
522.25,1,1165.8302981858608,116,0.48333333333333334,0.9999964937878361,0.0019464313763699163,0.9992487718401836,0.9998922048121351,0.010421350385360855,0.9987284539695175,0.0011317340979729177,-0.999986778380798,0.9999483698869923
522.25,1,1165.8302981858608,117,0.4875,0.9999965729273499,0.0019011209515433754,0.9993883229615188,0.9998930227778663,0.010403348945538578,0.9984184806470985,0.001106936798108481,-0.9999872722772019,0.9999486291920678
522.25,1,1165.8302981858608,118,0.49166666666666664,0.9999966124238281,0.0018433598427610965,0.9998557926929885,0.9998939562917597,0.010344641082725084,0.9986095694567446,0.0010748122494135177,-0.9999880478530202,0.9999500447010712
522.25,1,1165.8302981858608,119,0.49583333333333335,0.999996591318734,0.0018527525525532823,1.0002191624948717,0.9998945879999215,0.01028403086842469,0.9991644930838962,0.0010817186783416482,-0.9999887420295801,0.9999530149364967
522.25,1,1165.8302981858608,120,0.5,0.9999965663920577,0.0018548847952945574,1.000118241382497,0.9998948922684153,0.0102620099339027,0.999365949609034,0.0010845011602583377,-0.9999886506623514,0.9999542353512779
522.25,1,1165.8302981858608,121,0.5041666666666667,0.9999965874091068,0.0018508751186360345,0.999837853617598,0.9998952736002883,0.010254847972661369,0.9990671048196675,0.0010839594399306895,-0.9999883000008388,0.9999543694795385
522.25,1,1165.8302981858608,122,0.5083333333333333,0.9999966183225253,0.001857340506471471,0.999631187244437,0.9998959516126662,0.010260726559142565,0.9984300863312434,0.0010899365289115262,-0.9999879722611027,0.9999530137045871
522.25,1,1165.8302981858608,123,0.5125,0.9999966557561212,0.0019140285799020545,0.9992012413606985,0.9998969290579063,0.010290473706341702,0.9976266035391598,0.0011258954921332532,-0.9999876699303214,0.9999517546834705
522.25,1,1165.8302981858608,124,0.5166666666666667,0.9999967393645794,0.0018556319660827018,0.9993956412247155,0.999898224128573,0.010262854626479245,0.99733870774991,0.0010942945995816831,-0.9999879080991878,0.9999516022123409
522.25,1,1165.8302981858608,125,0.5208333333333334,0.9999967571311984,0.001825673831917777,1.0004248641420266,0.9998994211779361,0.010136105658149666,0.9979227196530588,0.0010791789228343084,-0.9999894962646741,0.9999542855039305
522.25,1,1165.8302981858608,126,0.525,0.9999967178394586,0.0018523236390213063,1.0005459379946107,0.9999003436604113,0.010026214971347223,0.9986827376563576,0.0010973670288267562,-0.9999895804245797,0.9999567586705628
522.25,1,1165.8302981858608,127,0.5291666666666667,0.9999967258532911,0.0018114429777164054,1.0001198318517954,0.9999009998070263,0.009984980434640234,0.9988177277652549,0.0010756798279198268,-0.9999892708801719,0.9999580953317833
522.25,1,1165.8302981858608,128,0.5333333333333333,0.9999967378143498,0.001807049828339431,0.9999194620457709,0.9999017805340054,0.009998239548550426,0.9981333215208391,0.0010759994889793757,-0.9999889798169422,0.9999568948519518
522.25,1,1165.8302981858608,129,0.5375,0.9999967615307949,0.0018177843968220472,0.9996371027106555,0.9999028632146452,0.010025650959513448,0.9974044401531335,0.00108568960285592,-0.9999887117050886,0.9999557822799094
522.25,1,1165.8302981858608,130,0.5416666666666666,0.9999968266556062,0.0018071140425836279,0.9995704015565843,0.9999042209223812,0.010018663251553575,0.9969730912436943,0.0010828266711215692,-0.9999887108257164,0.9999552267604737
522.25,1,1165.8302981858608,131,0.5458333333333333,0.9999968824663469,0.0017658951479376016,0.9999587207561941,0.9999057625019411,0.0099414306495959,0.9969730904250637,0.0010616152717101749,-0.9999892846308425,0.9999558733233623
522.25,1,1165.8302981858608,132,0.55,0.9999968817921465,0.0017908334495451695,1.0004216974139066,0.9999071555693361,0.009798142251352176,0.9974894095860448,0.0010800130970852649,-0.9999898011348458,0.9999577440820333
522.25,1,1165.8302981858608,133,0.5541666666666667,0.999996849569671,0.001814383037245418,1.0005322241675614,0.9999081630437576,0.009692980268148221,0.997944394393126,0.0010976377577504896,-0.9999900517748564,0.9999593072355989
522.25,1,1165.8302981858608,134,0.5583333333333333,0.9999968490656053,0.0017843517133848627,1.0002568471028166,0.9999090619189749,0.009654578039072258,0.9978701329844403,0.0010829994387303327,-0.9999897988901281,0.9999597732216456
522.25,1,1165.8302981858608,135,0.5625,0.9999968752626367,0.001768131217773535,1.000055690776461,0.9999101442793883,0.009656212387643227,0.9974006812812808,0.0010769402953132844,-0.9999895673181849,0.9999590574532199
522.25,1,1165.8302981858608,136,0.5666666666666667,0.9999968968895387,0.0017731837450670996,0.9997134393869012,0.999911452496649,0.009701365935080806,0.996668044286256,0.0010841876484390574,-0.9999893483214265,0.9999581451607397
522.25,1,1165.8302981858608,137,0.5708333333333333,0.9999969538470348,0.001783101815092598,0.9994838009446027,0.9999130165858617,0.00972663969527594,0.9961025368488186,0.0010946938045371915,-0.9999891467568853,0.9999573000696382
522.25,1,1165.8302981858608,138,0.575,0.9999970041452142,0.0017485546705396056,1.0003510283679349,0.9999146341380077,0.009580262204437095,0.9964241902002705,0.0010777154071744174,-0.9999900607302888,0.9999587462265093
522.25,1,1165.8302981858608,139,0.5791666666666667,0.9999969696135199,0.0018747661562766936,1.0009847236433693,0.9999160001720159,0.009368874230237549,0.9972555714550401,0.0011597914094545764,-0.9999906518323581,0.9999604880435048
522.25,1,1165.8302981858608,140,0.5833333333333334,0.9999969544236278,0.0017989207043842608,1.0006175072545842,0.9999170935641547,0.00923868838445598,0.997790145580846,0.0011169179483829644,-0.9999904364210442,0.9999621077631863
522.25,1,1165.8302981858608,141,0.5875,0.9999969628903673,0.0017594666654155964,1.000342442893313,0.9999180932951702,0.009232728053518064,0.9974199853449658,0.0010966758649519908,-0.9999902412997307,0.9999616069189793
522.25,1,1165.8302981858608,142,0.5916666666666667,0.9999969688908421,0.001742888206895995,1.0001144632133567,0.9999193111278357,0.009285821661955677,0.996677444148862,0.0010908910883036759,-0.9999900576698614,0.9999608403581564
522.25,1,1165.8302981858608,143,0.5958333333333333,0.9999970065903828,0.0017318934413774099,0.9998900488411488,0.9999207242701783,0.009310160355088384,0.9961592810275157,0.001088759426242906,-0.9999898887634667,0.9999601309226228
522.25,1,1165.8302981858608,144,0.6,0.9999970610319656,0.0017165657616395062,1.0001235390186523,0.9999223129214866,0.009256266524521193,0.9960099655266978,0.001083914128824966,-0.999990199107388,0.9999604238210668
522.25,1,1165.8302981858608,145,0.6041666666666666,0.9999970758217945,0.0017639493562813919,1.0006122979940402,0.9999238782689808,0.009092878948776853,0.9963846038775359,0.0011186245768632047,-0.9999905440098037,0.9999612124682039
522.25,1,1165.8302981858608,146,0.6083333333333333,0.9999970458892082,0.0018378420412540125,1.0009208083614058,0.9999251331551623,0.008906986668438671,0.9970151766623031,0.0011702972155145876,-0.9999908599723082,0.999962544069324
522.25,1,1165.8302981858608,147,0.6125,0.9999970227270737,0.0018059825843399443,1.0007543415093971,0.9999261479045538,0.008818320610243693,0.9972071290091395,0.0011547773606051812,-0.9999907429385869,0.999962921973446
522.25,1,1165.8302981858608,148,0.6166666666666667,0.999997033850009,0.0017583967996882275,1.0005017426175682,0.9999272115462688,0.008804127223420255,0.9969307760298167,0.0011291831147000296,-0.9999905938153252,0.9999628460778912
